id,first_name,last_name,email,ip_address,customer_id,follow_success,user_agent,geo_lat,geo_lon,date
91,Staffard,Ridoutt,sridoutt2i@people.com.cn,114.116.165.83,78b5ac22-691d-4c20-b37d-a060410b6e5b,true,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/64.0.3282.140 Safari/537.36 Edge/18.17763",45.90453,127.460685,3:36 PM
92,Dannel,Girodier,dgirodier2j@meetup.com,4.138.218.67,ccc2352e-5434-4e0c-84f2-562fd57265d1,false,"Mozilla/5.0 (Linux; Android 7.1.2; AFTMM Build/NS6265; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/70.0.3538.110 Mobile Safari/537.36",31.364042,108.520914,2:19 PM
93,Faber,Topling,ftopling2k@bbb.org,217.153.28.58,166dd785-185b-44d1-97a9-3ebbec1abbc0,true,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/74.0.3729.169 Safari/537.36",51.04762,20.8292701,12:42 PM
94,Towny,Kerbler,tkerbler2l@slashdot.org,119.26.179.178,a720bd22-69da-4c45-a897-eaa170a4eabb,true,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_11_6) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/11.1.2 Safari/605.1.15",7.4654418,4.0721007,10:36 PM
95,Candide,Wandrich,cwandrich2m@freewebs.com,88.22.250.15,70c3eb8d-d9b8-4d3a-9252-0c935bd1b839,false,"Mozilla/5.0 (iPhone; CPU iPhone OS 12_2 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15E148",56.5514786,36.4347173,11:26 AM
96,Daile,Bowles,dbowles2n@uiuc.edu,87.130.184.245,56323392-f508-4de0-8343-1869d157a862,true,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_11_6) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/11.1.2 Safari/605.1.15",-23.7243543,-45.4306592,5:08 AM
97,Nicky,Gillett,ngillett2o@webmd.com,120.100.200.24,64df2eb8-d813-4b21-956d-6e70c4cc7608,true,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_6_8) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/49.0.2623.112 Safari/537.36",-9.6582303,119.4382459,10:38 PM
98,Daisy,Dockrey,ddockrey2p@wsj.com,77.244.204.108,28a84265-0a26-431e-9d7d-6d850dc6b280,false,"Mozilla/5.0 (Linux; U; Android 2.2) AppleWebKit/533.1 (KHTML, like Gecko) Version/4.0 Mobile Safari/533.1",7.7299001,125.1001641,9:24 PM
99,Sal,Hayhow,shayhow2q@wordpress.org,86.107.126.61,d2a98db8-4930-42fc-9c4c-78ba978bb9d5,true,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_11_6) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/11.1.2 Safari/605.1.15",11.144989,123.6441498,8:42 AM
100,Hope,Jewiss,hjewiss2r@csmonitor.com,163.116.148.136,ff30e734-4e66-4912-a173-51f9756ba4da,true,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_6_8) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/49.0.2623.112 Safari/537.36",59.3412977,18.0347134,10:03 PM
101,Leontine,Stockow,lstockow2s@google.de,76.0.205.42,8d4ad95f-fca2-4741-ae55-ce9c529ea11b,false,Mozilla/5.0 (Android 9; Mobile; rv:68.0) Gecko/68.0 Firefox/68.0,-5.0979659,105.3467822,1:09 PM
102,Lisette,Joffe,ljoffe2t@europa.eu,39.32.229.71,0d0671a2-bea9-43ef-8413-020d21dd905f,false,"Mozilla/5.0 (Linux; Android 7.1.2; AFTMM Build/NS6265; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/70.0.3538.110 Mobile Safari/537.36",40.1814881,43.9146893,2:15 PM
103,Eva,Aisthorpe,eaisthorpe2u@oakley.com,167.43.146.233,d0df88e5-9769-4f1e-b924-f8cfa7046cd6,false,"Mozilla/5.0 (Linux; U; Android 2.2) AppleWebKit/533.1 (KHTML, like Gecko) Version/4.0 Mobile Safari/533.1",39.405075,117.441505,6:38 PM
104,Constantine,Hollow,chollow2v@lycos.com,111.19.114.68,853d1eb0-25d2-47cf-8c83-809d7cf91f0b,true,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/64.0.3282.140 Safari/537.36 Edge/18.17763",59.9494208,10.9243808,2:54 PM
105,Jenilee,Dearman,jdearman2w@posterous.com,222.151.222.160,dfac5803-f3d5-4da9-8c08-a39ad051b252,true,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/74.0.3729.169 Safari/537.36",23.075573,109.599556,3:01 AM
106,Shellie,Cousens,scousens2x@salon.com,144.186.144.244,d94fca7e-c4df-46a3-a5be-31a23fc32af5,false,"Mozilla/5.0 (Linux; U; Android 2.2) AppleWebKit/533.1 (KHTML, like Gecko) Version/4.0 Mobile Safari/533.1",-7.3552614,108.5693704,2:42 AM
107,Geri,Draye,gdraye2y@weather.com,230.13.100.9,5b0b718f-f61a-49e1-8411-0f81aadd12b1,false,Mozilla/5.0 (Android 9; Mobile; rv:68.0) Gecko/68.0 Firefox/68.0,5.8228231,125.2060456,1:50 AM
108,Benedick,Pickover,bpickover2z@acquirethisname.com,94.201.154.218,ca74322e-947f-42d6-a6d5-94005c8d4741,true,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_11_6) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/11.1.2 Safari/605.1.15",38.6259214,-9.0134196,6:25 AM
109,Sheilah,Friberg,sfriberg30@digg.com,203.173.110.145,fb12bc2f-e9cb-48b7-bbdc-17a229ed297d,true,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/64.0.3282.140 Safari/537.36 Edge/18.17763",22.170437,111.791539,5:04 PM
110,Mercedes,Posen,mposen31@oakley.com,119.71.198.131,0e4c99e6-a630-4698-927f-95d22843909e,false,"Mozilla/5.0 (iPhone; CPU iPhone OS 12_2 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/12.1 Mobile/15E148 Safari/604.1",-8.1491211,111.997915,7:44 AM
111,Boot,Heffernon,bheffernon32@youtube.com,113.90.20.222,206acff4-3159-4b39-94e2-8d6f4a65df35,true,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/74.0.3729.169 Safari/537.36",14.024307,35.3685679,3:17 PM
112,Tamma,Merit,tmerit33@noaa.gov,39.95.167.59,bc88dd35-b784-4a46-9e34-f603b2b5ba71,true,Mozilla/5.0 (Windows NT 6.1; WOW64; Trident/7.0; rv:11.0) like Gecko,48.239431,129.3909831,1:25 AM
113,Aurea,Binestead,abinestead34@amazon.co.uk,141.71.85.178,fd121418-f859-4c67-be47-e6ae26feb944,false,Mozilla/5.0 (Android 9; Mobile; rv:68.0) Gecko/68.0 Firefox/68.0,-13.9705607,-71.8326771,10:41 AM
114,Athena,Pickford,apickford35@cyberchimps.com,123.114.195.95,b42cd94c-2fde-4bf2-b3bb-76c028f6098d,true,Mozilla/5.0 (Windows NT 6.1; WOW64; Trident/7.0; rv:11.0) like Gecko,41.7007903,22.8587428,10:33 PM
115,Muriel,Pocknoll,mpocknoll36@paginegialle.it,223.5.252.122,a1b33ca3-be09-4429-97d0-fd0545f14829,true,Mozilla/5.0 (Windows NT 6.1; WOW64; Trident/7.0; rv:11.0) like Gecko,42.9177058,125.0428455,7:46 PM
116,Wilhelmina,Grimsley,wgrimsley37@elegantthemes.com,75.224.149.252,9771f85b-cdf1-4207-bd7c-a0d1828b99a1,true,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_11_6) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/11.1.2 Safari/605.1.15",-6.3825,105.8361,4:59 AM
117,Lodovico,Bortoli,lbortoli38@taobao.com,229.56.128.141,901c3445-821f-4401-a110-d94b5390acef,false,"Mozilla/5.0 (iPhone; CPU iPhone OS 12_2 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15E148",-6.9122509,109.7457739,5:38 AM
118,Anestassia,Barz,abarz39@simplemachines.org,226.178.129.42,5153b69f-4891-4841-8b60-408ba51ebf9d,true,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_11_6) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/11.1.2 Safari/605.1.15",13.2979317,123.7802005,11:31 PM
119,Gasper,Morteo,gmorteo3a@about.com,44.155.128.150,e0163b08-b884-49b6-9c83-93c3191adf60,true,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/74.0.3729.169 Safari/537.36",-8.135667,111.5349059,1:49 PM
120,Cosimo,Lage,clage3b@tripod.com,186.2.29.235,8f9c7fcc-6a8b-4ee3-85d3-1e969ccf7b46,true,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/74.0.3729.169 Safari/537.36",40.087301,116.31098,7:24 AM
121,Sheffield,Shillitto,sshillitto3c@gmpg.org,153.234.107.143,798462d9-dfc8-41f9-bce5-a8b7f2da699d,false,"Mozilla/5.0 (Linux; Android 7.1.2; AFTMM Build/NS6265; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/70.0.3538.110 Mobile Safari/537.36",-8.6470988,115.2229232,1:41 PM
122,Lira,Congreve,lcongreve3d@tinypic.com,172.8.134.1,a45ba397-b28c-43a2-bbb7-d1a85615fece,false,"Mozilla/5.0 (iPhone; CPU iPhone OS 12_2 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15E148",-6.155077,106.817744,12:30 PM
123,Ursulina,Sutterfield,usutterfield3e@huffingtonpost.com,239.104.154.67,1db1803e-2309-4e7a-b8f3-51018d7b421b,false,"Mozilla/5.0 (iPhone; CPU iPhone OS 12_2 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15E148",29.9120904,120.6367578,5:16 PM
124,Nelli,Ellingworth,nellingworth3f@posterous.com,100.159.172.214,118e5cf6-c032-41b7-8a23-869646397591,true,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_11_6) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/11.1.2 Safari/605.1.15",-20.5558832,-48.5762695,10:46 PM
125,Bobby,Slograve,bslograve3g@redcross.org,243.247.246.150,eb1640aa-75e5-4303-b561-3fed3ac296d9,true,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/74.0.3729.169 Safari/537.36",50.188406,18.598769,2:37 PM
126,Stearne,Dalyell,sdalyell3h@dailymotion.com,101.173.67.156,55afbf7b-d458-4447-887e-9b6eae070847,true,Mozilla/5.0 (Windows NT 6.1; WOW64; Trident/7.0; rv:11.0) like Gecko,31.192206,117.472253,8:18 PM
127,Jesselyn,Ganders,jganders3i@geocities.jp,217.163.254.201,285560f0-82c2-46fc-be62-230206d099e3,true,Mozilla/5.0 (Windows NT 6.1; WOW64; Trident/7.0; rv:11.0) like Gecko,30.453667,114.872199,3:54 AM
128,Tove,Top,ttop3j@hp.com,225.32.207.115,83c25b1d-83c7-4b0f-b1ec-fefbcdfb6034,false,Mozilla/5.0 (Android 9; Mobile; rv:68.0) Gecko/68.0 Firefox/68.0,36.067108,120.382609,6:58 PM
129,Minnaminnie,D'Ambrosio,mdambrosio3k@over-blog.com,92.2.0.168,651a76fd-82a3-485f-8009-a0c5c4a01398,true,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/74.0.3729.169 Safari/537.36",56.1629286,13.8037716,6:54 PM
130,Man,Zieme,mzieme3l@gov.uk,24.16.104.50,2c4b48d1-b5b8-435b-86d2-edee3b2accdf,false,"Mozilla/5.0 (Linux; Android 7.1.2; AFTMM Build/NS6265; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/70.0.3538.110 Mobile Safari/537.36",44.025555,1.378056,4:49 AM
131,Yoshi,Temby,ytemby3m@guardian.co.uk,62.58.137.21,d66ef7e4-dce0-4295-a896-d3427294aff8,false,"Mozilla/5.0 (iPhone; CPU iPhone OS 12_2 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15E148",45.53257,107.04546,2:48 PM
132,Humfried,Maestro,hmaestro3n@yolasite.com,134.252.126.168,e14a275d-a083-4594-8600-7847d9b2cad7,false,"Mozilla/5.0 (iPhone; CPU iPhone OS 12_2 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15E148",36.68333,71.53333,10:12 PM
133,Sansone,Robrow,srobrow3o@psu.edu,128.161.158.180,3e8d171f-986b-4900-9f51-750e9dd0f52f,true,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/74.0.3729.169 Safari/537.36",-6.8068824,108.5552215,6:19 AM
134,Riley,Keates,rkeates3p@mlb.com,52.200.162.94,bd529fa7-5adf-4fff-9b9e-b909aac730ac,true,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/74.0.3729.169 Safari/537.36",24.364134,114.562955,8:34 PM
135,Domenico,Gwilliam,dgwilliam3q@ow.ly,197.70.132.20,81e7c59b-a03a-4c6f-8821-4e2bc3a414b8,true,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/64.0.3282.140 Safari/537.36 Edge/18.17763",45.3639886,5.5949365,6:43 AM
136,Lothaire,Middler,lmiddler3r@webnode.com,65.181.220.15,58e79ca9-5000-4448-b65a-3e28ba497ca6,false,"Mozilla/5.0 (Linux; U; Android 2.2) AppleWebKit/533.1 (KHTML, like Gecko) Version/4.0 Mobile Safari/533.1",-9.8625,119.8963,12:24 PM
137,Sydney,Buse,sbuse3s@hud.gov,180.101.97.95,62d64c48-e1e2-4dd6-8059-d7f0bfe1f8c2,false,Mozilla/5.0 (Android 9; Mobile; rv:68.0) Gecko/68.0 Firefox/68.0,-8.8047883,119.9624902,6:07 PM
138,Luciana,Patinkin,lpatinkin3t@symantec.com,203.52.154.67,c12e0d23-d814-4264-9562-c25058ffb2f5,false,"Mozilla/5.0 (iPhone; CPU iPhone OS 12_2 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15E148",4.315132,95.9647536,8:27 PM
139,Stephen,Jiroutek,sjiroutek3u@technorati.com,97.243.162.243,76d68b6a-9eea-4e87-abb7-edaeadae2a2a,true,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_6_8) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/49.0.2623.112 Safari/537.36",45.6011009,20.1415393,7:24 AM
140,Guinevere,Volkers,gvolkers3v@squarespace.com,180.218.24.143,9e041f76-3feb-47b9-8a9e-8c94476fc48c,false,"Mozilla/5.0 (iPhone; CPU iPhone OS 12_2 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/12.1 Mobile/15E148 Safari/604.1",30.3364517,71.756132,10:15 PM
141,Roth,Townshend,rtownshend3w@technorati.com,66.183.171.207,6c850a91-84ca-4cf4-bbe0-931a05e64804,false,"Mozilla/5.0 (iPhone; CPU iPhone OS 12_2 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/12.1 Mobile/15E148 Safari/604.1",59.6132041,16.2294755,11:56 AM
142,Loren,Vossgen,lvossgen3x@linkedin.com,98.5.200.93,6bb7477e-4e1f-463c-a678-b4bb3c94bf42,true,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_11_6) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/11.1.2 Safari/605.1.15",14.7292218,121.051001,7:32 PM
143,Jeramey,Masterman,jmasterman3y@deliciousdays.com,160.94.114.201,b35fff52-7ce3-4bdd-84d4-b76ea9ce5d65,true,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/74.0.3729.169 Safari/537.36",40.005404,113.149693,10:54 PM
144,Lenora,McMichan,lmcmichan3z@webmd.com,49.233.69.7,c20934ce-fa06-46c6-9002-fdf9aeebbcb6,true,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_6_8) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/49.0.2623.112 Safari/537.36",40.9141247,20.7427213,7:15 PM
145,Delphinia,Jinkinson,djinkinson40@earthlink.net,113.112.80.188,15720aa8-c72f-450b-a253-b268f97f14e6,true,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/64.0.3282.140 Safari/537.36 Edge/18.17763",14.5155311,120.9812921,8:54 PM
146,Georgina,Creany,gcreany41@eepurl.com,46.231.148.208,dcebc176-27f0-4dbb-a883-8c661ccd2ca7,true,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/64.0.3282.140 Safari/537.36 Edge/18.17763",5.093026,119.808662,11:17 AM
147,Brooke,Chapellow,bchapellow42@mysql.com,123.26.26.230,ad771447-f2b6-495e-a2dc-f7de3fe3b651,true,Mozilla/5.0 (Windows NT 6.1; WOW64; Trident/7.0; rv:11.0) like Gecko,3.108333,101.6419959,1:50 AM
148,Jodie,Eslinger,jeslinger43@usnews.com,35.91.171.69,0e1c07c0-6c8b-4222-8b09-fda9181b4530,false,"Mozilla/5.0 (iPhone; CPU iPhone OS 12_2 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15E148",-6.9485479,113.6561725,9:03 PM
149,Ruprecht,Robjant,rrobjant44@yellowpages.com,128.79.66.173,80d2df34-6674-4ff4-a068-6136805138dc,true,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_11_6) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/11.1.2 Safari/605.1.15",7.216175,7.5599321,7:12 PM
150,Gasparo,Phipps,gphipps45@yale.edu,97.186.49.40,e031918b-a648-457d-b924-6f52fe2a2abf,true,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_11_6) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/11.1.2 Safari/605.1.15",1.008763,104.470164,3:28 PM
151,Dietrich,Franzolini,dfranzolini46@github.com,144.208.21.18,580ca022-e0ed-40fc-afb3-2770af9f1e51,false,"Mozilla/5.0 (Linux; Android 7.1.2; AFTMM Build/NS6265; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/70.0.3538.110 Mobile Safari/537.36",31.288153,114.618236,11:30 AM
152,Almeria,Blackett,ablackett47@amazon.co.jp,181.219.69.223,c5b882e1-e9a5-4a3e-880f-112da13a80fb,true,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_6_8) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/49.0.2623.112 Safari/537.36",24.44218,114.938684,4:34 PM
153,Conn,Rennebach,crennebach48@oracle.com,196.168.124.68,93426fcb-e2d3-45fb-8694-38ece542df86,false,"Mozilla/5.0 (iPhone; CPU iPhone OS 12_2 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15E148",16.7646627,-93.1569465,2:39 AM
154,Annabelle,Maceur,amaceur49@prweb.com,17.169.156.44,b5f8e6d5-152c-4788-950d-22ac08fd1c97,true,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/64.0.3282.140 Safari/537.36 Edge/18.17763",-9.5324,119.669,4:09 AM
155,Malva,Teather,mteather4a@tmall.com,229.129.69.73,4b673d2f-6ca3-4cd9-8d82-26c543ba236f,false,"Mozilla/5.0 (Linux; U; Android 2.2) AppleWebKit/533.1 (KHTML, like Gecko) Version/4.0 Mobile Safari/533.1",-8.1675,113.5024,3:48 PM
156,Salvatore,Itzkin,sitzkin4b@prlog.org,209.205.133.203,cc89ea3c-03d9-4c4b-b5ce-87435dd22421,false,"Mozilla/5.0 (Linux; Android 7.1.2; AFTMM Build/NS6265; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/70.0.3538.110 Mobile Safari/537.36",38.5642115,-9.0940605,1:30 PM
157,Charmine,Lennarde,clennarde4c@amazon.de,8.164.183.165,68d20924-aedc-476e-94ef-49e51dc4b497,true,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_6_8) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/49.0.2623.112 Safari/537.36",36.557474,116.747092,7:39 AM
158,Hortense,Macconachy,hmacconachy4d@marriott.com,92.72.123.173,ca973795-43a4-4ba8-8a3a-138558561dfa,true,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_6_8) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/49.0.2623.112 Safari/537.36",-15.6225478,-71.9801443,1:39 PM
159,Clari,Fryer,cfryer4e@mapquest.com,71.239.195.174,4bdde30c-294d-4dc0-9168-ea7ab5da8e2a,true,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/74.0.3729.169 Safari/537.36",6.191677,-73.0169135,10:32 AM
160,Maureen,Geekie,mgeekie4f@cisco.com,89.193.114.40,fa04cba5-ead4-425f-af81-a036d34fca36,true,Mozilla/5.0 (Windows NT 6.1; WOW64; Trident/7.0; rv:11.0) like Gecko,43.1795227,45.4045219,7:42 PM
161,Malissia,Coghill,mcoghill4g@zdnet.com,12.118.253.160,0bf309ed-34e3-4725-9896-d5a8beeb65e5,false,"Mozilla/5.0 (iPhone; CPU iPhone OS 12_2 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15E148",15.537073,119.950207,5:41 PM
162,Tucky,Rizzolo,trizzolo4h@sfgate.com,239.175.237.78,498ba395-3841-4460-b3d0-44744e55bd27,true,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/64.0.3282.140 Safari/537.36 Edge/18.17763",38.636131,24.1027745,5:06 AM
163,Melamie,Swaile,mswaile4i@dailymail.co.uk,60.245.46.254,e689d0f6-6305-4c6d-8860-9a2f97d0e911,false,"Mozilla/5.0 (Linux; Android 7.1.2; AFTMM Build/NS6265; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/70.0.3538.110 Mobile Safari/537.36",33.8752935,-117.5664384,9:21 AM
164,Pauletta,Jacob,pjacob4j@instagram.com,161.51.242.184,bd8fc23c-2167-41df-bf33-bbcbc9af02b0,false,"Mozilla/5.0 (iPhone; CPU iPhone OS 12_2 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15E148",18.4768908,-69.9330362,10:18 AM
165,Emera,Shirtliff,eshirtliff4k@drupal.org,128.167.36.209,42f374bf-d427-4b23-9e75-3796c1a5d68f,true,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/64.0.3282.140 Safari/537.36 Edge/18.17763",6.9342148,79.8919811,9:20 AM
166,Sydney,Illyes,sillyes4l@studiopress.com,86.219.89.226,0635f7f1-7971-48c7-855e-60d419b0c7f4,false,"Mozilla/5.0 (iPhone; CPU iPhone OS 12_2 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15E148",40.0016242,116.3878492,12:12 PM
167,Jacky,Prantoni,jprantoni4m@wikimedia.org,229.199.85.224,3e7d8e87-d756-4271-bf72-76ece46fc3a8,false,Mozilla/5.0 (Android 9; Mobile; rv:68.0) Gecko/68.0 Firefox/68.0,32.187849,119.425836,9:48 PM
168,Davie,Johnke,djohnke4n@cnbc.com,146.81.157.158,309192d5-cab9-40de-b4d0-aa8cd4d06456,false,"Mozilla/5.0 (Linux; U; Android 2.2) AppleWebKit/533.1 (KHTML, like Gecko) Version/4.0 Mobile Safari/533.1",18.029454,33.9917222,9:27 PM
169,Syman,Dimbleby,sdimbleby4o@free.fr,12.166.159.55,215be583-1b2f-4799-ad9e-7810385b8082,true,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/64.0.3282.140 Safari/537.36 Edge/18.17763",45.5380557,17.9794368,7:34 PM
170,Ax,Pendleberry,apendleberry4p@toplist.cz,107.28.17.108,b6cf9205-1baa-4b9a-9cac-8ccbe4998c19,true,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/64.0.3282.140 Safari/537.36 Edge/18.17763",52.7572749,78.2041704,2:10 AM
171,Manya,Mavin,mmavin4q@altervista.org,15.176.177.180,d197227a-0cfd-4ea0-b498-8c2035b2d77c,false,"Mozilla/5.0 (iPhone; CPU iPhone OS 12_2 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15E148",53.2622714,17.2557665,1:07 AM
172,Ana,Woollons,awoollons4r@virginia.edu,158.35.239.51,86a0502d-d0b0-45ea-b531-460a430b93fa,true,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/64.0.3282.140 Safari/537.36 Edge/18.17763",62.7107035,23.5410417,6:33 AM
173,Ashlan,Antonoyev,aantonoyev4s@github.io,154.154.21.63,480c8ac3-c88c-4e04-aa3e-9d9147196cf7,true,Mozilla/5.0 (Windows NT 6.1; WOW64; Trident/7.0; rv:11.0) like Gecko,-4.6633041,120.0141251,7:59 AM
174,Leif,Godfree,lgodfree4t@paginegialle.it,58.207.112.184,ab5b7db6-1ddd-46ec-9a0c-8dff889c5da3,true,Mozilla/5.0 (Windows NT 6.1; WOW64; Trident/7.0; rv:11.0) like Gecko,63.8135855,20.2147861,12:15 PM
175,Shoshanna,Korejs,skorejs4u@biblegateway.com,124.36.182.178,1facc936-6c95-4bad-ac46-8a3222b350ca,true,Mozilla/5.0 (Windows NT 6.1; WOW64; Trident/7.0; rv:11.0) like Gecko,32.2187771,70.3898483,2:00 AM
176,Kathrine,Lowell,klowell4v@lycos.com,183.196.92.206,1a9f52d8-360d-4cea-ae00-dddf4021080d,true,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/64.0.3282.140 Safari/537.36 Edge/18.17763",-9.3988444,-40.4996855,9:08 AM
177,Ty,Garcia,tgarcia4w@exblog.jp,227.249.83.234,79509357-e520-4bce-8163-f90578ed7924,false,"Mozilla/5.0 (Linux; U; Android 2.2) AppleWebKit/533.1 (KHTML, like Gecko) Version/4.0 Mobile Safari/533.1",59.9506531,32.7362252,3:35 AM
178,Braden,Gomes,bgomes4x@baidu.com,85.65.103.236,76fd95f2-ccee-497d-a54d-80f2df851673,false,Mozilla/5.0 (Android 9; Mobile; rv:68.0) Gecko/68.0 Firefox/68.0,30.7298739,-9.2162139,7:26 AM
179,Elene,Opfer,eopfer4y@hubpages.com,243.112.13.128,ac19f3ea-3020-4ad5-a115-67e0439ad12f,false,"Mozilla/5.0 (iPhone; CPU iPhone OS 12_2 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15E148",13.60422,44.98578,1:44 AM
